quarter,course_number,section_number,title,schedule,description,program,school_id
Spring 2021,28620,1,Crony Capitalism,TH 8:30AM-11:30AM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/luigi.zingales/28620_syllabus.pdf,Full-Time MBA,1
Autumn 2020,30000,1,Financial Accounting,M 8:30AM-11:30AM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/valeri.nikolaev/30000_syllabus.pdf,Full-Time MBA,1
Autumn 2020,30000,2,Financial Accounting,M 1:30PM-4:30PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/valeri.nikolaev/30000_syllabus.pdf,Full-Time MBA,1
Autumn 2020,30000,3,Financial Accounting,T 1:30PM-4:30PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/joao.granja/30000_syllabus.pdf,Full-Time MBA,1
Autumn 2020,30000,4,Financial Accounting,W 1:30PM-4:30PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/joao.granja/30000_syllabus.pdf,Full-Time MBA,1
Autumn 2020,30000,5,Financial Accounting,F 8:30AM-11:30AM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/anastasia.zakolyukina/30000_syllabus.pdf,Full-Time MBA,1
Autumn 2020,30000,6,Financial Accounting,F 1:30PM-4:30PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/anastasia.zakolyukina/30000_syllabus.pdf,Full-Time MBA,1
Autumn 2020,30000,7,Financial Accounting,T 6:00PM-9:00PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/joao.granja/30000_syllabus.pdf,Full-Time MBA,1
Autumn 2020,30000,81,Financial Accounting,M 6:00PM-9:00PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/valeri.nikolaev/30000_syllabus.pdf,Evening MBA,1
Autumn 2020,30000,82,Financial Accounting,W 6:00PM-9:00PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/joao.granja/30000_syllabus.pdf,Evening MBA,1
Autumn 2020,30000,85,Financial Accounting,S 9:00AM-12:00PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/anastasia.zakolyukina/30000_syllabus.pdf,Weekend MBA,1
Winter 2021,30000,1,Financial Accounting,W 8:30AM-11:30AM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/thomas.rauter/30000_syllabus.pdf,Full-Time MBA,1
Winter 2021,30000,81,Financial Accounting,W 6:00PM-9:00PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/thomas.rauter/30000_syllabus.pdf,Evening MBA,1
Spring 2021,30000,81,Financial Accounting,F 6:00PM-9:00PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/rimmy.tomy/30000_syllabus.pdf,Evening MBA,1
Spring 2021,30000,82,Financial Accounting,W 6:00PM-9:00PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/charles.mcclure/30000_syllabus.pdf,Evening MBA,1
Spring 2021,30000,83,Financial Accounting,TH 6:00PM-9:00PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/charles.mcclure/30000_syllabus.pdf,Evening MBA,1
Spring 2021,30000,85,Financial Accounting,S 9:00AM-12:00PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/rimmy.tomy/30000_syllabus.pdf,Weekend MBA,1
Spring 2021,30000,86,Financial Accounting,S 1:30PM-4:30PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/rimmy.tomy/30000_syllabus.pdf,Weekend MBA,1
Summer 2021,30000,81,Financial Accounting,TH 6:00PM-9:00PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/jdouglas.hanna/30000_syllabus.pdf,Evening MBA,1
Summer 2021,30000,85,Financial Accounting,S 9:00AM-12:00PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/jdouglas.hanna/30000_syllabus.pdf,Weekend MBA,1
Winter 2021,30001,1,Cost Analysis and Internal Controls,M 1:30PM-4:30PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/john.gallemore/30001_syllabus.pdf,Full-Time MBA,1
Winter 2021,30001,81,Cost Analysis and Internal Controls,M 6:00PM-9:00PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/john.gallemore/30001_syllabus.pdf,Evening MBA,1
Winter 2021,30001,85,Cost Analysis and Internal Controls,S 9:00AM-12:00PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/john.gallemore/30001_syllabus.pdf,Weekend MBA,1
Spring 2021,30001,1,Cost Analysis and Internal Controls,T 8:30AM-11:30AM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/christopher.stewart/30001_syllabus.pdf,Full-Time MBA,1
Spring 2021,30001,81,Cost Analysis and Internal Controls,T 6:00PM-9:00PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/christopher.stewart/30001_syllabus.pdf,Evening MBA,1
Summer 2021,30001,81,Cost Analysis and Internal Controls,T 6:00PM-9:00PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/eva.labro/30001_syllabus.pdf,Evening MBA,1
Summer 2021,30001,82,Cost Analysis and Internal Controls,W 6:00PM-9:00PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/eva.labro/30001_syllabus.pdf,Evening MBA,1
Autumn 2020,30116,1,Accounting and Financial Analysis ,M 1:30PM-4:30PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/hans.christensen/30116_syllabus.pdf,Full-Time MBA,1
Autumn 2020,30116,2,Accounting and Financial Analysis ,T 1:30PM-4:30PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/hans.christensen/30116_syllabus.pdf,Full-Time MBA,1
Autumn 2020,30116,81,Accounting and Financial Analysis ,M 6:00PM-9:00PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/hans.christensen/30116_syllabus.pdf,Evening MBA,1
Winter 2021,30116,1,Accounting and Financial Analysis ,W 8:30AM-11:30AM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/leonard.soffer/30116_syllabus.pdf,Full-Time MBA,1
Autumn 2020,30118,1,Taxes and Business Strategy,W 1:30PM-4:30PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/merle.erickson/30118_syllabus.pdf,Full-Time MBA,1
Autumn 2020,30118,2,Taxes and Business Strategy,TH 8:30AM-11:30AM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/merle.erickson/30118_syllabus.pdf,Full-Time MBA,1
Autumn 2020,30118,81,Taxes and Business Strategy,W 6:00PM-9:00PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/merle.erickson/30118_syllabus.pdf,Evening MBA,1
Spring 2021,30118,1,Taxes and Business Strategy,W 1:30PM-4:30PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/ira.weiss/30118_syllabus.pdf,Full-Time MBA,1
Spring 2021,30118,81,Taxes and Business Strategy,W 6:00PM-9:00PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/ira.weiss/30118_syllabus.pdf,Evening MBA,1
Spring 2021,30120,1,"Accounting, Economic, and Regulatory Issues in Complex Deals ",W 8:30AM-11:30AM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/mark.maffett/30120_syllabus.pdf,Full-Time MBA,1
Spring 2021,30120,81,"Accounting, Economic, and Regulatory Issues in Complex Deals ",W 6:00PM-9:00PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/mark.maffett/30120_syllabus.pdf,Evening MBA,1
Winter 2021,30121,1,Accounting for Entrepreneurship:  From Start-Up through IPO,T 1:30PM-4:30PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/ira.weiss/30121_syllabus.pdf,Full-Time MBA,1
Winter 2021,30121,2,Accounting for Entrepreneurship:  From Start-Up through IPO,W 1:30PM-4:30PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/ira.weiss/30121_syllabus.pdf,Full-Time MBA,1
Winter 2021,30121,81,Accounting for Entrepreneurship:  From Start-Up through IPO,T 6:00PM-9:00PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/ira.weiss/30121_syllabus.pdf,Evening MBA,1
Spring 2021,30121,81,Accounting for Entrepreneurship:  From Start-Up through IPO,TH 6:00PM-9:00PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/philip.berger/30121_syllabus.pdf,Evening MBA,1
Spring 2021,30121,82,Accounting for Entrepreneurship:  From Start-Up through IPO,F 6:00PM-9:00PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/philip.berger/30121_syllabus.pdf,Evening MBA,1
Spring 2021,30121,85,Accounting for Entrepreneurship:  From Start-Up through IPO,S 1:30PM-4:30PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/philip.berger/30121_syllabus.pdf,Weekend MBA,1
Autumn 2020,30130,1,Financial Statement Analysis,W 8:30AM-11:30AM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/michael.minnis/30130_syllabus.pdf,Full-Time MBA,1
Autumn 2020,30130,2,Financial Statement Analysis,T 1:30PM-4:30PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/michael.minnis/30130_syllabus.pdf,Full-Time MBA,1
Autumn 2020,30130,81,Financial Statement Analysis,W 6:00PM-9:00PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/michael.minnis/30130_syllabus.pdf,Evening MBA,1
Winter 2021,30130,1,Financial Statement Analysis,M 1:30PM-4:30PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/abbie.smith/30130_syllabus.pdf,Full-Time MBA,1
Winter 2021,30130,81,Financial Statement Analysis,F 6:00PM-9:00PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/abbie.smith/30130_syllabus.pdf,Evening MBA,1
Winter 2021,30130,85,Financial Statement Analysis,S 1:30PM-4:30PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/abbie.smith/30130_syllabus.pdf,Weekend MBA,1
Spring 2021,30130,1,Financial Statement Analysis,F 1:30PM-4:30PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/john.hand/30130_syllabus.pdf,Full-Time MBA,1
Spring 2021,30130,81,Financial Statement Analysis,F 6:00PM-9:00PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/john.hand/30130_syllabus.pdf,Evening MBA,1
Summer 2021,30130,85,Financial Statement Analysis,S 9:00AM-12:00PM,0,Weekend MBA,1
Winter 2021,30131,1,Advanced Financial Analysis and Valuation for Global Firms,T 1:30PM-4:30PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/christian.leuz/30131_syllabus.pdf,Full-Time MBA,1
Winter 2021,30131,2,Advanced Financial Analysis and Valuation for Global Firms,W 1:30PM-4:30PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/christian.leuz/30131_syllabus.pdf,Full-Time MBA,1
Winter 2021,30131,81,Advanced Financial Analysis and Valuation for Global Firms,W 6:00PM-9:00PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/christian.leuz/30131_syllabus.pdf,Evening MBA,1
Autumn 2020,30600,60,Workshop in Accounting Research,TH 1:20PM-2:50PM,0,Workshop,1
Winter 2021,30600,60,Workshop in Accounting Research,TH 1:20PM-2:50PM,0,Workshop,1
Spring 2021,30600,60,Workshop in Accounting Research,TH 1:20PM-2:50PM,0,Workshop,1
Summer 2021,30830,88,Financial Statement Analysis,EMBA1 7:00AM-10:00AM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/michael.minnis/30830_syllabus.pdf,Executive MBA North America,1
Winter 2021,30901,50,Economic Modeling of Accounting Issues,T 8:30AM-11:30AM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/haresh.sapra/30901_syllabus.pdf,PhD Program,1
Spring 2021,30902,50,Empirical Research in Accounting,T 8:30AM-11:30AM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/ray.ball/30902_syllabus.pdf,PhD Program,1
Winter 2021,30903,50,Topics in Empirical Accounting Research,TH 8:30AM-11:30AM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/philip.berger/30903_syllabus.pdf,PhD Program,1
Autumn 2020,31401,1,Interpersonal Dynamics,T 8:30AM-11:30AM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/darryl.pure/31401_syllabus.pdf,Full-Time MBA,1
Autumn 2020,31401,2,Interpersonal Dynamics,W 1:30PM-4:30PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/christine.carpenter/31401_syllabus.pdf,Full-Time MBA,1
Autumn 2020,31401,3,Interpersonal Dynamics,W 8:30AM-11:30AM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/richard.volden/31401_syllabus.pdf,Full-Time MBA,1
Autumn 2020,31401,81,Interpersonal Dynamics,M 6:00PM-9:00PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/lisa.stefanac/31401_syllabus.pdf,Evening MBA,1
Winter 2021,31401,1,Interpersonal Dynamics,T 8:30AM-11:30AM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/darryl.pure/31401_syllabus.pdf,Full-Time MBA,1
Winter 2021,31401,2,Interpersonal Dynamics,W 1:30PM-4:30PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/christine.carpenter/31401_syllabus.pdf,Full-Time MBA,1
Winter 2021,31401,3,Interpersonal Dynamics,M 1:30PM-4:30PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/lisa.stefanac/31401_syllabus.pdf,Full-Time MBA,1
Winter 2021,31401,81,Interpersonal Dynamics,TH 6:00PM-9:00PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/richard.volden/31401_syllabus.pdf,Evening MBA,1
Spring 2021,31401,1,Interpersonal Dynamics,TH 8:30AM-11:30AM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/darryl.pure/31401_syllabus.pdf,Full-Time MBA,1
Spring 2021,31401,2,Interpersonal Dynamics,W 8:30AM-11:30AM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/christine.carpenter/31401_syllabus.pdf,Full-Time MBA,1
Spring 2021,31401,3,Interpersonal Dynamics,M 8:30AM-11:30AM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/britt.raphling/31401_syllabus.pdf,Full-Time MBA,1
Spring 2021,31401,81,Interpersonal Dynamics,M 6:00PM-9:00PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/lisa.stefanac/31401_syllabus.pdf,Evening MBA,1
Autumn 2020,31402,81,Leadership Practicum,T 6:00PM-9:00PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/chris.collins/31402_syllabus.pdf,Evening MBA,1
Winter 2021,31402,1,Leadership Practicum,W 8:30AM-11:30AM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/chris.collins/31402_syllabus.pdf,Full-Time MBA,1
Spring 2021,31402,1,Leadership Practicum,W 8:30AM-11:30AM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/chris.collins/31402_syllabus.pdf,Full-Time MBA,1
Winter 2021,31403,1,Leadership Studio,T 1:30PM-4:30PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/harry.davis/31403_syllabus.pdf,Full-Time MBA,1
Winter 2021,31403,81,Leadership Studio,T 6:00PM-9:00PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/harry.davis/31403_syllabus.pdf,Evening MBA,1
Spring 2021,31403,1,Leadership Studio,T 1:30PM-4:30PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/harry.davis/31403_syllabus.pdf,Full-Time MBA,1
Spring 2021,31403,81,Leadership Studio,T 6:00PM-9:00PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/harry.davis/31403_syllabus.pdf,Evening MBA,1
Spring 2021,31702,1,Leadership Effectiveness and Development (LEAD) Lab ,F 12:00PM-4:30PM,0,Full-Time MBA,1
Autumn 2020,32100,81,Data Analysis with R and Python,T 6:00PM-9:00PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/lara.kattan/32100_syllabus.pdf,Evening MBA,1
Autumn 2020,32100,85,Data Analysis with R and Python,S 9:00AM-12:00PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/lara.kattan/32100_syllabus.pdf,Weekend MBA,1
Spring 2021,32100,1,Data Analysis with R and Python,F 8:30AM-11:30AM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/xikuan.wang/32100_syllabus.pdf,Full-Time MBA,1
Spring 2021,32100,2,Data Analysis with R and Python,TH 8:30AM-11:30AM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/haihao.lu/32100_syllabus.pdf,Full-Time MBA,1
Spring 2021,32100,81,Data Analysis with R and Python,F 6:00PM-9:00PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/xikuan.wang/32100_syllabus.pdf,Evening MBA,1
Spring 2021,32100,85,Data Analysis with R and Python,S 1:30PM-4:30PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/xikuan.wang/32100_syllabus.pdf,Weekend MBA,1
Winter 2021,32200,1,Artificial Intelligence,M 1:30PM-4:30PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/sendhil.mullainathan/32200_syllabus.pdf,Full-Time MBA,1
Winter 2021,32200,81,Artificial Intelligence,M 6:00PM-9:00PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/sendhil.mullainathan/32200_syllabus.pdf,Evening MBA,1
Autumn 2020,33001,1,Microeconomics,T 1:30PM-4:30PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/rebecca.dizon-ross/33001_syllabus.pdf,Full-Time MBA,1
Autumn 2020,33001,2,Microeconomics,W 8:30AM-11:30AM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/rebecca.dizon-ross/33001_syllabus.pdf,Full-Time MBA,1
Autumn 2020,33001,3,Microeconomics,F 1:30PM-4:30PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/alexander.frankel/33001_syllabus.pdf,Full-Time MBA,1
Autumn 2020,33001,4,Microeconomics,M 8:30AM-11:30AM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/richard.hornbeck/33001_syllabus.pdf,Full-Time MBA,1
Autumn 2020,33001,5,Microeconomics,M 1:30PM-4:30PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/richard.hornbeck/33001_syllabus.pdf,Full-Time MBA,1
Autumn 2020,33001,6,Microeconomics,W 1:30PM-4:30PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/michael.gibbs/33001_syllabus.pdf,Full-Time MBA,1
Autumn 2020,33001,7,Microeconomics,TH 1:30PM-4:30PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/michael.gibbs/33001_syllabus.pdf,Full-Time MBA,1
Autumn 2020,33001,81,Microeconomics,T 6:00PM-9:00PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/rebecca.dizon-ross/33001_syllabus.pdf,Evening MBA,1
Autumn 2020,33001,82,Microeconomics,F 6:00PM-9:00PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/alexander.frankel/33001_syllabus.pdf,Evening MBA,1
Autumn 2020,33001,83,Microeconomics,M 6:00PM-9:00PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/richard.hornbeck/33001_syllabus.pdf,Evening MBA,1
Autumn 2020,33001,85,Microeconomics,S 1:30PM-4:30PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/alexander.frankel/33001_syllabus.pdf,Weekend MBA,1
Winter 2021,33001,1,Microeconomics,W 8:30AM-11:30AM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/andrew.mcclellan/33001_syllabus.pdf,Full-Time MBA,1
Winter 2021,33001,81,Microeconomics,W 6:00PM-9:00PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/andrew.mcclellan/33001_syllabus.pdf,Evening MBA,1
Winter 2021,33001,85,Microeconomics,S 1:30PM-4:30PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/andrew.mcclellan/33001_syllabus.pdf,Weekend MBA,1
Spring 2021,33001,1,Microeconomics,TH 1:30PM-4:30PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/daniel.rappoport/33001_syllabus.pdf,Full-Time MBA,1
Spring 2021,33001,81,Microeconomics,TH 6:00PM-9:00PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/daniel.rappoport/33001_syllabus.pdf,Evening MBA,1
Spring 2021,33001,85,Microeconomics,S 1:30PM-4:30PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/daniel.rappoport/33001_syllabus.pdf,Weekend MBA,1
Summer 2021,33001,81,Microeconomics,T 6:00PM-9:00PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/ram.shivakumar/33001_syllabus.pdf,Evening MBA,1
Summer 2021,33001,85,Microeconomics,S 9:00AM-12:00PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/ram.shivakumar/33001_syllabus.pdf,Weekend MBA,1
Spring 2021,33002,1,Accelerated Microeconomics,W 8:30AM-11:30AM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/robert.topel/33002_syllabus.pdf,Full-Time MBA,1
Spring 2021,33002,81,Accelerated Microeconomics,W 6:00PM-9:00PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/robert.topel/33002_syllabus.pdf,Evening MBA,1
Spring 2021,33032,1,Managing the Workplace,F 8:30AM-11:30AM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/canice.prendergast/33032_syllabus.pdf,Full-Time MBA,1
Spring 2021,33032,81,Managing the Workplace,TH 6:00PM-9:00PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/canice.prendergast/33032_syllabus.pdf,Evening MBA,1
Spring 2021,33032,85,Managing the Workplace,S 9:00AM-12:00PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/canice.prendergast/33032_syllabus.pdf,Weekend MBA,1
Summer 2021,33032,81,Managing the Workplace,T 6:00PM-9:00PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/canice.prendergast/33032_syllabus.pdf,Evening MBA,1
Autumn 2020,33040,1,Macroeconomics,W 10:10AM-11:30AM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/joseph.vavra/33040_syllabus.pdf,Full-Time MBA,1
Autumn 2020,33040,2,Macroeconomics,W 12:00PM-1:20PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/joseph.vavra/33040_syllabus.pdf,Full-Time MBA,1
Autumn 2020,33040,81,Macroeconomics,W 7:00PM-8:20PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/joseph.vavra/33040_syllabus.pdf,Evening MBA,1
Winter 2021,33040,1,Macroeconomics,F 8:30AM-11:30AM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/erik.hurst/33040_syllabus.pdf,Full-Time MBA,1
Winter 2021,33040,2,Macroeconomics,T 1:30PM-4:30PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/john.huizinga/33040_syllabus.pdf,Full-Time MBA,1
Winter 2021,33040,81,Macroeconomics,W 6:00PM-9:00PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/john.huizinga/33040_syllabus.pdf,Evening MBA,1
Winter 2021,33040,85,Macroeconomics,S 1:30PM-4:30PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/erik.hurst/33040_syllabus.pdf,Weekend MBA,1
Spring 2021,33040,1,Macroeconomics,TH 8:30AM-11:30AM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/veronica.guerrieri/33040_syllabus.pdf,Full-Time MBA,1
Spring 2021,33040,2,Macroeconomics,TH 1:30PM-4:30PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/veronica.guerrieri/33040_syllabus.pdf,Full-Time MBA,1
Summer 2021,33040,81,Macroeconomics,T 6:00PM-9:00PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/steven.davis/33040_syllabus.pdf,Evening MBA,1
Summer 2021,33040,82,Macroeconomics,W 6:00PM-9:00PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/steven.davis/33040_syllabus.pdf,Evening MBA,1
Autumn 2020,33101,1,Advanced Microeconomic Analysis,W 8:30AM-11:30AM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/kevin.murphy/33101_syllabus.pdf,Full-Time MBA,1
Autumn 2020,33101,81,Advanced Microeconomic Analysis,T 6:00PM-9:00PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/kevin.murphy/33101_syllabus.pdf,Evening MBA,1
Winter 2021,33112,1,Business in Historical Perspective,M 1:30PM-4:30PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/richard.hornbeck/33112_syllabus.pdf,Full-Time MBA,1
Winter 2021,33112,81,Business in Historical Perspective,M 6:00PM-9:00PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/richard.hornbeck/33112_syllabus.pdf,Evening MBA,1
Spring 2021,33222,81,Sports Analytics,T 6:00PM-9:00PM,https://appcenter.chicagobooth.edu/apps/syllabuspdf/publishedsyllabuspdf/john.huizinga/33222_syllabus.pdf,Evening MBA,1
